student_id_hash,institution_type,faculty,department,level,entry_mode,age,sex,state_of_origin,residency_status,socioeconomic_band,utme_score,post_utme_score,entry_qualification,prev_semester_gpa,cumulative_cgpa,carryover_courses_count,failed_courses_prev_semester,core_courses_failed_total,course_load_units,continuous_assessment_avg,attendance_rate,library_visits_per_month,lms_logins_per_week,assignment_submission_rate,late_registration_flag,financial_clearance_delay_days,disciplinary_case_flag,counselling_visits_semester,medical_leave_flag,performance_risk
539da449d6224ed38368f05ab8234b57,State,Sciences,Computer Science,400,UTME,21,Female,Enugu,OnCampus,Low,240,49.5,SSCE,3.52,3.2,0,2,1,16,32.8,0.85,3,4,0.61,1,8,0,2,0,0
32d06d96d6f744c19a7d5357c3671515,State,Engineering,Civil Engineering,400,UTME,21,Male,Ogun,OnCampus,Middle,234,59.5,SSCE,2.52,2.7,0,2,0,19,37.4,0.64,3,4,0.49,1,4,0,0,0,0
a26d76a4cd3c463ca020b173bf985949,Federal,Social Sciences,Sociology,400,UTME,20,Male,Katsina,OffCampus,Middle,257,79.7,SSCE,3.9,3.77,0,0,0,21,36.2,0.63,6,10,0.79,0,1,0,1,0,0
c709500bd7c54b50a43023f68a79856d,Federal,Social Sciences,Psychology,400,UTME,21,Female,Rivers,OffCampus,Low,210,66.0,SSCE,3.22,3.32,2,0,2,20,40.0,0.6,4,6,0.55,0,5,0,0,0,0
3a6deb23d63e4a839ab3f546d14980ad,Federal,Arts,Philosophy,300,DirectEntry,22,Female,Osun,OffCampus,Low,170,64.2,ND,2.88,3.58,0,1,1,22,40.0,0.9,2,6,0.73,0,6,0,1,0,0
fab7959b475f4f248168d26327ea826f,Federal,Arts,History,300,UTME,21,Male,Adamawa,OffCampus,Middle,138,51.8,SSCE,3.49,3.34,1,0,1,19,30.7,0.59,1,9,0.67,0,1,0,0,0,0
cf3274cf7e5540a59178f1453fa11fca,Federal,Arts,English,100,UTME,19,Male,Plateau,OffCampus,Middle,320,45.6,SSCE,3.12,3.57,0,0,0,27,40.0,0.73,5,7,0.8,0,1,0,0,0,0
040cd0e478494a028cc2976728d5fd7c,State,Sciences,Physics,500,UTME,22,Male,Yobe,OffCampus,Middle,238,49.7,SSCE,4.93,4.82,0,0,0,20,40.0,0.75,5,5,0.66,0,2,0,1,0,0
4a6c1f7787b54ae097a0900df51ef39b,Federal,Social Sciences,Economics,200,UTME,17,Female,Ogun,OffCampus,Low,225,45.2,SSCE,3.14,3.68,1,0,2,22,40.0,0.8,2,6,0.79,0,1,0,1,0,0
7e21354b27134fa0b4ebd4857b12eb65,Federal,Social Sciences,Psychology,400,UTME,23,Male,Bauchi,OffCampus,Middle,230,62.8,SSCE,3.12,3.37,1,0,1,24,37.2,0.77,4,5,0.55,0,0,0,0,0,0
7cad8aa5e6db4e85b911cc249f2aa28e,Federal,Sciences,Mathematics,400,UTME,21,Male,Osun,OffCampus,Low,170,65.8,SSCE,1.93,2.08,0,0,0,18,30.7,0.51,4,5,0.45,0,4,0,0,0,0
bde22f33587e4bef842e61c400f3f2d4,Federal,Sciences,Mathematics,200,UTME,19,Male,Lagos,OnCampus,Middle,192,52.3,SSCE,2.43,2.01,2,0,4,21,32.5,0.45,3,4,0.56,0,3,0,0,0,1
c5a88811f4f147c68313f36eca7a74cc,Federal,Sciences,Biochemistry,100,DirectEntry,20,Male,Enugu,OnCampus,Low,281,63.5,ND,2.27,2.46,3,0,4,27,34.3,0.49,1,5,0.78,0,5,0,0,0,1
dc69540c4f0948a0b26380f297b01903,Federal,Engineering,Civil Engineering,100,UTME,17,Male,Rivers,OnCampus,Low,243,76.7,SSCE,2.15,2.53,1,0,1,20,30.3,0.35,5,3,0.5,0,3,0,0,0,0
68aa344ea7a947fea3813fbc3a7f901b,Private,Engineering,Electrical Engineering,400,UTME,23,Male,Kebbi,OffCampus,Middle,193,81.6,SSCE,3.75,3.62,0,0,0,16,40.0,0.67,5,5,0.47,0,1,0,1,0,0
68b4aa23ef0e4d7b8ae2c71aa3e8b8c3,Federal,Sciences,Physics,300,Transfer,24,Female,Oyo,OnCampus,Low,177,69.7,ND,2.86,2.94,2,1,3,23,32.3,0.6,2,7,0.53,0,3,0,0,0,0
ff5d9f64cebe424a9af8f29bb364e46c,State,Management Sciences,Accounting,100,UTME,19,Female,Lagos,OffCampus,Middle,202,60.3,SSCE,2.85,2.57,1,0,3,21,40.0,0.46,2,6,0.57,0,1,0,2,0,1
3885ea1a16ad44998c0de09e3b6e6ff4,State,Management Sciences,Banking and Finance,400,DirectEntry,23,Female,Edo,OffCampus,Low,209,69.4,Alevel,2.43,2.78,1,2,3,17,40.0,0.36,1,4,0.91,0,4,0,0,0,0
01da712c0ee94cffbe28329226a72046,Federal,Sciences,Computer Science,200,UTME,20,Female,Yobe,OffCampus,Low,292,75.5,SSCE,3.25,3.18,0,1,1,20,35.6,0.64,6,7,0.74,1,3,0,0,1,0
71a8c1fa1cc84adb88d12dde311191a5,Federal,Management Sciences,Accounting,400,DirectEntry,24,Male,Kogi,OnCampus,Low,213,41.9,HND,4.17,3.31,0,0,1,17,37.9,0.67,2,7,0.59,0,4,0,0,0,0
7a27163e132f4aaaa82448b404d35fcc,State,Sciences,Biochemistry,200,UTME,19,Female,Kano,OffCampus,High,178,76.8,SSCE,2.31,2.39,2,0,3,28,34.0,0.59,2,6,0.59,0,1,0,0,0,1
60803da482554773a56c65f0d7789792,State,Management Sciences,Banking and Finance,100,UTME,18,Female,Gombe,OnCampus,Middle,218,56.6,SSCE,3.26,3.19,1,0,1,25,40.0,0.5,2,4,0.9,0,0,0,0,0,0
f21579a2698d4a119d2f1781075f4a0b,Federal,Management Sciences,Business Administration,100,UTME,17,Female,Bayelsa,OffCampus,Low,229,56.7,SSCE,2.55,3.13,0,1,0,26,40.0,0.66,4,2,0.64,0,4,0,2,0,0
7caabd8f92e24e61bd9889ee71ab22f6,Federal,Sciences,Biochemistry,300,UTME,20,Female,Lagos,OffCampus,Middle,175,58.5,SSCE,1.99,2.29,1,4,1,23,38.3,0.51,1,7,0.57,0,1,0,1,0,0
f837243f513446ff91d51b20a283f2a5,Federal,Arts,Philosophy,200,UTME,19,Male,Jigawa,OffCampus,Middle,234,65.2,SSCE,4.12,3.96,1,0,1,24,40.0,0.8,3,7,0.69,0,0,0,0,0,0
9e99ed54d0f348aa98e29bd7b220a61b,State,Management Sciences,Business Administration,400,Transfer,23,Male,Sokoto,OffCampus,Middle,262,50.9,ND,2.97,3.09,1,0,1,17,40.0,0.49,3,7,0.77,0,0,0,0,0,0
293fd716f44448a49dc418274165ac46,State,Management Sciences,Business Administration,300,UTME,19,Male,Yobe,OffCampus,High,225,59.2,SSCE,2.81,2.59,2,3,3,26,37.9,0.7,0,1,0.55,0,0,0,0,0,1
93a9f63341a74ab39bad8535b66a947d,Federal,Management Sciences,Business Administration,200,UTME,20,Male,Ogun,OffCampus,Middle,192,67.3,SSCE,3.47,3.32,2,1,2,27,34.8,0.81,0,2,0.82,0,2,0,1,0,0
d6cf1be3ee8c4cbeb744d89a1f50ff71,Federal,Social Sciences,Economics,200,DirectEntry,20,Male,Delta,OnCampus,Middle,201,64.2,ND,2.48,2.94,0,1,0,24,30.8,0.61,2,3,0.81,0,0,0,1,0,0
23a0ec26f16a43449bc638d0e9a03129,Private,Sciences,Biochemistry,200,UTME,18,Male,Niger,OnCampus,Low,162,65.8,SSCE,3.17,2.81,2,0,3,20,40.0,0.63,2,5,0.73,1,2,0,0,0,0
40c71811dd484602a4fcaa5452307216,Federal,Management Sciences,Business Administration,400,UTME,20,Male,Abia,OnCampus,High,215,58.8,SSCE,2.0,2.43,1,1,2,22,39.4,0.64,3,5,0.58,0,0,0,0,0,0
88b074500beb4b25ae68c5d995ee08e5,State,Social Sciences,Economics,100,UTME,17,Female,Oyo,OffCampus,Middle,231,68.9,SSCE,3.25,3.52,1,1,1,21,40.0,0.53,1,8,0.52,0,0,1,0,0,0
64b20a030a794522b5a238a532f9ac52,State,Social Sciences,Political Science,500,UTME,23,Female,Kano,OffCampus,Low,189,72.6,SSCE,4.01,3.93,0,0,0,15,40.0,0.63,6,9,0.72,1,2,0,0,0,0
a591da6602764fbca097a7a6491ad228,Federal,Engineering,Civil Engineering,200,UTME,18,Female,Sokoto,OffCampus,High,288,72.0,SSCE,3.35,2.8,1,0,1,26,39.7,0.6,1,4,0.55,0,2,0,0,0,0
4486149daefb412eaf26a0587756306f,Federal,Social Sciences,Psychology,100,UTME,17,Male,FCT,OffCampus,High,248,66.3,SSCE,3.11,3.46,0,0,0,26,40.0,0.89,3,4,0.6,1,3,0,0,0,0
9c9d02ebb3e04d39a6eae601e7874ee2,Federal,Sciences,Computer Science,200,UTME,21,Female,Ebonyi,OffCampus,Middle,157,71.4,SSCE,2.28,2.23,0,2,1,25,33.3,0.38,4,2,0.56,1,1,0,0,0,0
1bf1e0b54dd4460f8c327a6bceb00011,Private,Arts,English,100,UTME,17,Female,Zamfara,OnCampus,Low,158,70.7,SSCE,4.09,4.04,0,0,0,19,40.0,0.9,7,9,0.83,0,3,0,0,0,0
1286011194244b2c8a79847086a773b2,Federal,Sciences,Physics,400,UTME,21,Female,Katsina,OnCampus,Middle,186,88.8,SSCE,3.73,3.5,0,1,1,21,40.0,0.63,5,2,0.62,0,0,0,0,0,0
3574e4b9710646a2b5fa6785bcf2d5d0,Federal,Arts,English,300,UTME,19,Female,Plateau,OffCampus,Middle,275,74.2,SSCE,3.89,3.48,1,0,2,26,37.9,0.64,5,7,0.52,1,3,0,1,0,0
20274e5688c445cb8fb31bb24d2af6e3,Federal,Management Sciences,Business Administration,200,UTME,20,Male,Rivers,OffCampus,Middle,251,61.1,SSCE,2.37,2.51,1,0,1,26,27.8,0.7,3,1,0.49,0,2,0,0,0,0
17ab2f93c5ba42c4a630caa8a3a837af,Federal,Social Sciences,Political Science,300,UTME,21,Male,Kano,OffCampus,Low,277,52.9,SSCE,3.04,2.69,2,0,2,20,36.8,0.81,2,9,0.87,0,1,0,2,0,0
4290ea54afcd40fa8b045a227f7c9df4,State,Social Sciences,Economics,300,UTME,21,Female,Kaduna,OnCampus,Low,220,59.4,SSCE,3.79,3.32,4,0,4,23,40.0,0.68,5,7,0.77,1,4,0,0,0,0
6f20212b4abc4d7883f079c850f62c44,Federal,Engineering,Chemical Engineering,400,UTME,22,Female,Kebbi,OffCampus,Low,213,58.7,SSCE,2.74,2.12,1,0,3,18,32.2,0.65,5,3,0.45,0,3,1,0,0,0
137a1e6506d54808a6af0ecd0d921e1c,State,Management Sciences,Banking and Finance,500,UTME,22,Male,Oyo,OffCampus,Low,176,67.1,SSCE,2.11,1.93,1,2,2,21,26.0,0.38,4,7,0.75,0,2,0,0,0,0
9efa2955e9484364882e59c50fff0497,State,Arts,English,400,UTME,20,Male,Yobe,OffCampus,Middle,232,55.0,SSCE,3.14,3.08,1,0,1,23,40.0,0.54,4,5,0.64,0,1,0,0,0,0
019fae511f5f4255982f58bb90050d94,State,Engineering,Mechanical Engineering,400,DirectEntry,22,Male,Ekiti,OnCampus,Low,213,73.9,Alevel,2.78,2.95,1,0,3,21,36.1,0.43,2,9,0.98,1,9,0,0,0,0
75c43384e7f44649b56ccd393637f7ff,Federal,Sciences,Physics,400,UTME,23,Male,Ogun,OffCampus,Middle,212,48.1,SSCE,2.67,3.18,1,0,2,17,40.0,0.56,4,2,0.72,0,2,0,1,0,0
5b58663ea8e44f9780b933963f49aa24,Private,Sciences,Microbiology,300,UTME,21,Female,Edo,OffCampus,Middle,277,45.7,SSCE,2.99,3.09,0,1,2,21,40.0,0.68,3,3,0.75,1,3,0,0,0,0
05c47355efa9471ab5bad2c6358e03a3,State,Social Sciences,Sociology,400,UTME,20,Female,Kwara,OffCampus,Middle,216,60.6,SSCE,3.54,3.5,1,0,1,17,36.0,0.68,1,7,0.83,0,3,0,0,0,0
5bc13b3c71d4458d83ff0abaa4861c6d,Federal,Management Sciences,Banking and Finance,100,UTME,18,Male,Osun,OffCampus,Low,267,53.6,SSCE,2.66,2.7,2,0,4,25,37.2,0.78,3,3,0.85,0,3,0,0,0,1
d01aec930f804dabb84f936cc3bd2ab6,State,Arts,History,400,DirectEntry,23,Male,Rivers,OffCampus,High,164,49.4,HND,3.35,3.14,1,0,1,22,36.7,0.86,5,3,0.62,0,1,0,0,0,0
81688a38537c42968c28ab17454be24e,Private,Sciences,Biochemistry,500,DirectEntry,23,Male,Jigawa,OffCampus,Low,314,55.6,ND,3.05,3.56,0,0,1,16,37.0,0.64,5,4,0.91,0,3,0,1,0,0
8cbff388a40146cda133a91ad68fc26e,Federal,Management Sciences,Business Administration,100,DirectEntry,20,Male,FCT,OffCampus,High,207,54.4,HND,3.31,3.37,0,0,0,26,40.0,0.56,6,8,0.61,0,1,0,0,0,0
755bb2aacc8e401ba5ba37b793ea669b,Private,Engineering,Chemical Engineering,400,UTME,20,Female,Delta,OffCampus,Low,245,62.1,SSCE,4.4,3.7,0,0,0,22,40.0,0.81,4,6,0.68,0,2,0,0,0,1
a1809d907e69403a83c8745b271ef773,State,Management Sciences,Banking and Finance,400,UTME,20,Female,Bauchi,OnCampus,Middle,250,55.8,SSCE,3.28,2.93,2,1,2,24,39.1,0.74,5,7,0.66,0,3,0,0,0,0
9c30be07e4064fdba495bd84acbe7a6c,State,Sciences,Computer Science,200,UTME,17,Female,FCT,OnCampus,Middle,203,56.6,SSCE,2.77,2.55,1,1,2,22,34.5,0.61,2,5,0.75,0,1,0,1,0,0
90a937cdb1f646888958ec35846b8d3b,Private,Social Sciences,Political Science,300,UTME,18,Male,Plateau,OffCampus,Middle,249,62.0,SSCE,2.39,2.25,2,0,5,19,23.4,0.61,2,5,0.55,0,2,0,0,0,0
98326b60bc6241129d350045280256ae,Federal,Management Sciences,Banking and Finance,400,UTME,21,Female,Imo,OnCampus,Middle,250,72.1,SSCE,1.94,2.07,2,1,4,20,30.8,0.57,1,5,0.81,0,0,0,3,0,1
a06ed84924fc441fad2b6f8d66e8d5dd,State,Sciences,Biochemistry,500,UTME,22,Female,Ekiti,OnCampus,Low,195,76.7,SSCE,2.07,2.68,2,1,6,16,40.0,0.45,1,4,0.82,1,1,0,0,0,1
930e3a7df09248088f0eeaab758982a9,Federal,Arts,Linguistics,100,UTME,17,Male,Ogun,OffCampus,Middle,195,63.5,SSCE,2.97,2.81,2,2,2,25,31.5,0.43,1,7,0.65,0,1,0,0,0,0
e3f2174c6e4543a28374b97ff61ae7bf,State,Management Sciences,Banking and Finance,200,DirectEntry,22,Female,Cross River,OffCampus,Low,222,64.3,ND,1.47,2.33,3,0,6,23,40.0,0.53,6,4,0.47,1,5,0,0,1,1
38247f8429be47419628a49babe36552,State,Sciences,Mathematics,400,UTME,21,Female,Delta,OnCampus,Middle,216,60.2,SSCE,2.4,2.51,3,1,5,21,33.9,0.53,3,6,0.76,0,0,0,0,0,1
42e51f21ff624adfa224c253d4d95732,Federal,Sciences,Computer Science,200,UTME,20,Female,Sokoto,OnCampus,Middle,269,66.8,SSCE,4.13,4.13,0,0,0,21,40.0,0.75,9,8,0.47,1,2,0,0,0,0
d98bf3172c82490c8baa73b4f9e07339,Federal,Social Sciences,Sociology,200,DirectEntry,21,Male,Anambra,OffCampus,Middle,245,65.9,ND,3.47,3.63,0,0,0,20,40.0,0.65,5,6,0.83,0,1,0,0,0,0
be8e80ea2d41416c86bd1568c60263f4,Federal,Engineering,Mechanical Engineering,100,UTME,17,Male,Imo,OffCampus,Low,218,75.3,SSCE,2.97,2.21,0,1,0,27,28.8,0.32,5,0,0.48,0,4,0,0,0,0
b632ad6771a14ed9ac209a0fb11a8552,Federal,Sciences,Physics,100,UTME,18,Male,Kogi,OffCampus,Middle,241,43.1,SSCE,3.53,2.89,1,0,1,23,40.0,0.34,0,6,0.83,0,0,0,0,0,0
c719681b7e834448a635fd00f7d25b23,Federal,Social Sciences,Psychology,300,UTME,18,Male,Delta,OffCampus,Middle,148,59.7,SSCE,3.19,2.83,1,0,2,19,35.7,0.67,1,7,0.46,0,1,0,0,0,0
379531ba878b4773a135ae1feba840ca,Federal,Arts,History,300,UTME,21,Male,Ebonyi,OnCampus,Low,198,65.4,SSCE,2.12,2.44,0,0,0,25,32.1,0.46,2,2,0.52,1,5,0,0,0,0
9032d4bdbaf04a2b94bcf337e9f086ae,Federal,Engineering,Mechanical Engineering,300,UTME,19,Female,Cross River,OffCampus,Middle,230,61.7,SSCE,3.29,2.62,3,0,5,19,24.7,0.53,2,6,0.69,0,0,0,1,0,0
e46452e46b5548b489b7ab31394abaed,Federal,Engineering,Mechanical Engineering,400,UTME,22,Male,Enugu,OnCampus,Low,259,52.6,SSCE,3.17,2.95,0,1,1,24,40.0,0.53,4,6,0.74,0,2,0,0,0,0
c9a7079d0d7b439c8dde16dfe43d4693,State,Management Sciences,Banking and Finance,200,UTME,19,Male,Rivers,OffCampus,Low,227,49.0,SSCE,3.22,3.55,0,0,0,23,40.0,0.55,3,2,0.63,1,7,0,0,0,0
c5b63cf6ab1944d88cc8a8b3923fcd45,State,Social Sciences,Psychology,200,UTME,20,Female,Jigawa,OnCampus,Middle,271,70.1,SSCE,3.96,3.95,0,0,0,24,40.0,0.58,4,5,0.7,1,1,0,0,0,0
50e28733cdaf449c84707d50d7686f86,State,Management Sciences,Business Administration,100,UTME,17,Male,Imo,OnCampus,Low,250,54.4,SSCE,3.02,2.68,0,1,0,21,40.0,0.69,1,4,0.77,0,8,0,0,0,0
d60dba4c72614e608c08455f81ab6fdb,Federal,Engineering,Chemical Engineering,100,UTME,17,Male,Gombe,OnCampus,Low,203,44.5,SSCE,2.86,3.07,1,1,4,19,40.0,0.58,3,6,0.81,0,1,0,0,0,1
e191339bdc3d46ce99d8854cd57c49fe,Private,Management Sciences,Accounting,200,UTME,19,Female,Yobe,OffCampus,Middle,215,70.6,SSCE,3.03,2.98,3,3,3,23,36.8,0.67,4,5,0.61,0,1,0,0,0,0
d733d31fc569418e927cf5cf47c14b4c,State,Social Sciences,Political Science,100,UTME,20,Male,Bauchi,OnCampus,Middle,234,66.6,SSCE,2.65,2.54,0,1,3,22,29.7,0.65,8,3,0.54,0,1,0,0,0,0
e4211f3045bc41c18096c6dbb3d70655,Federal,Sciences,Physics,100,UTME,20,Male,Plateau,OnCampus,Low,204,60.8,SSCE,2.27,2.66,1,2,2,23,40.0,0.6,3,7,0.44,0,4,0,1,0,0
3c57f1a45a6646d38f9ba9ee1fddeba2,Federal,Management Sciences,Accounting,100,UTME,18,Female,Ekiti,OnCampus,Low,274,52.9,SSCE,2.43,2.52,1,2,2,23,37.8,0.65,2,6,0.66,1,5,0,0,0,0
3fb14f4f0ca04c9982f9861f8253ef32,State,Social Sciences,Political Science,300,UTME,22,Male,Taraba,OffCampus,Middle,181,60.9,SSCE,3.07,3.43,0,1,1,23,40.0,0.64,3,3,0.82,0,1,0,0,0,0
fa0699970a6a4e23a097e285bbe70f45,Federal,Sciences,Microbiology,300,UTME,20,Male,Ekiti,OffCampus,Middle,231,74.2,SSCE,4.23,3.93,1,0,1,18,40.0,0.86,4,10,0.77,0,2,0,0,0,0
dabb003b2a31400e91a7933b5c0fe790,State,Sciences,Physics,400,UTME,22,Male,Anambra,OffCampus,Middle,246,45.9,SSCE,2.61,2.93,0,1,2,19,40.0,0.69,5,2,0.53,0,2,0,0,0,0
9371e9a99a2f43d480fa31d5408a12e8,Private,Arts,English,400,UTME,20,Female,Katsina,OffCampus,Middle,209,46.4,SSCE,2.69,2.59,1,0,3,23,40.0,0.67,3,6,0.88,0,2,0,0,1,0
e56f9427499142a3b69c16e83aa1b0e3,Federal,Sciences,Biochemistry,300,UTME,21,Male,Cross River,OffCampus,Middle,201,55.7,SSCE,3.0,3.49,0,0,1,26,37.3,0.54,7,4,0.41,0,3,0,0,0,0
18703b68f24c4d4689d708b0ff4ddaab,Federal,Engineering,Civil Engineering,100,UTME,16,Female,Ogun,OffCampus,High,217,61.7,SSCE,3.36,3.76,0,0,0,23,40.0,0.71,6,8,0.86,0,0,0,0,0,0
473da85ac1ea415a8a88f28f5e83cbd5,Private,Sciences,Physics,300,UTME,19,Male,Lagos,OnCampus,Low,248,57.0,SSCE,2.05,2.46,2,3,2,21,36.7,0.33,2,2,0.65,0,1,0,1,0,0
625f120011fc49f697f605f848335f67,State,Engineering,Electrical Engineering,100,UTME,19,Female,Lagos,OffCampus,Low,203,68.4,SSCE,2.64,2.74,0,2,2,22,40.0,0.74,1,4,0.71,0,2,0,2,0,0
5224cdebfc2c410184f4d8528b392004,Federal,Engineering,Mechanical Engineering,200,UTME,17,Male,Borno,OffCampus,Low,183,72.9,SSCE,2.73,2.67,1,1,1,27,40.0,0.49,2,6,0.53,0,2,0,0,0,0
c22831b2852b4a6090eb9c73812c3b96,Private,Social Sciences,Sociology,200,UTME,20,Male,Nasarawa,OnCampus,Low,260,64.8,SSCE,2.84,2.71,1,3,1,23,40.0,0.51,3,7,0.62,0,5,0,1,0,0
ec3101f93c3846ef8bee0b3f4f67c32c,Private,Sciences,Physics,200,UTME,20,Female,Ekiti,OffCampus,Middle,234,67.6,SSCE,2.68,3.3,1,0,2,28,40.0,0.47,4,7,0.73,0,0,0,0,0,0
e62d483c22ac44eda4e56cbb17ca1e11,State,Sciences,Computer Science,200,UTME,18,Female,Zamfara,OnCampus,High,255,64.7,SSCE,2.86,2.92,1,4,2,20,40.0,0.59,5,4,0.65,0,0,0,0,0,0
9adbd4d80d014a4cb51555c7e1397b8d,State,Social Sciences,Psychology,400,UTME,20,Male,Niger,OffCampus,Low,247,62.1,SSCE,2.51,2.77,2,2,3,21,40.0,0.54,2,1,0.39,1,4,0,0,0,0
c33ae4ac44ca4d4581e5a2ec682a32d9,Federal,Engineering,Civil Engineering,400,UTME,20,Male,Kogi,OffCampus,Low,296,49.1,SSCE,3.47,3.28,0,0,2,20,40.0,0.85,4,4,0.93,0,3,1,1,0,0
7cc7694941ba40f5855c94c793738253,Federal,Social Sciences,Economics,400,DirectEntry,21,Male,Plateau,OffCampus,Middle,259,51.7,ND,2.32,2.41,4,1,5,20,37.6,0.64,4,7,0.7,0,1,0,0,0,1
85abb040a05845dca152a16aa2e82f52,State,Sciences,Computer Science,300,DirectEntry,22,Male,Kogi,OnCampus,High,195,48.5,Alevel,1.81,1.84,1,1,5,22,37.0,0.42,5,1,0.57,0,1,0,1,0,0
e3831c08d00d4956a49dad23e01b261a,Federal,Sciences,Biochemistry,300,DirectEntry,22,Female,Kebbi,OffCampus,Low,236,60.5,ND,3.25,3.51,2,0,2,19,40.0,0.45,4,3,0.72,0,3,0,0,0,0
e07fba83e644494a891b872a997ea528,State,Sciences,Mathematics,100,UTME,18,Male,Delta,OffCampus,Middle,200,64.3,SSCE,3.09,2.49,1,2,2,22,40.0,0.27,3,1,0.85,0,2,0,0,0,0
c2ec4c7720ab45619ca42963482d4e8d,State,Engineering,Civil Engineering,400,UTME,23,Male,Lagos,OnCampus,Middle,204,47.5,SSCE,3.65,4.1,0,0,0,19,37.3,0.59,6,5,0.66,0,1,0,0,0,0
94ed902f30944814a41071554bcae0fc,Federal,Engineering,Mechanical Engineering,300,UTME,19,Male,FCT,OffCampus,Middle,171,62.7,SSCE,3.68,3.82,0,0,0,23,40.0,0.52,5,5,0.6,0,2,0,1,0,0
726d5d27b12f49468daa6b065d12f4f7,State,Arts,History,200,UTME,21,Male,Adamawa,OffCampus,Middle,210,53.2,SSCE,2.72,2.68,1,1,1,25,35.8,0.61,3,0,0.76,1,1,0,0,0,0
ed66fc36b18241009672dbb86319f354,Federal,Engineering,Civil Engineering,200,UTME,18,Male,Osun,OffCampus,Middle,239,51.3,SSCE,4.32,4.41,0,0,0,23,40.0,0.72,7,6,0.86,0,2,0,1,0,0
17609b947e1745f2a59cf8c8f79091de,Private,Social Sciences,Political Science,400,UTME,21,Male,Akwa Ibom,OffCampus,Low,218,55.7,SSCE,3.15,3.42,1,0,1,20,40.0,0.64,1,3,0.56,0,0,0,0,0,0
57cccfbaadff4c02a812bdde64ea61ce,Federal,Social Sciences,Economics,300,UTME,22,Male,Lagos,OnCampus,Middle,182,50.8,SSCE,1.81,2.44,2,2,2,23,30.4,0.43,1,3,0.77,1,3,0,0,0,0
998db15bc0d849548859a0141459bc6b,State,Sciences,Microbiology,300,UTME,21,Female,Benue,OnCampus,Low,167,68.1,SSCE,0.95,1.19,4,0,7,18,40.0,0.44,0,1,0.54,0,2,0,1,0,1
055ef137312d46b3a6d239e1f2f25359,State,Social Sciences,Sociology,300,DirectEntry,21,Male,Jigawa,OnCampus,Middle,294,60.3,HND,3.47,3.81,0,0,0,25,37.4,0.51,2,6,0.61,0,2,0,1,0,0
4ee8e196a02d4e64933ed754f1e89292,Federal,Engineering,Mechanical Engineering,200,UTME,20,Female,Oyo,OnCampus,Middle,231,70.2,SSCE,3.68,3.09,1,0,2,28,35.3,0.6,7,3,0.74,0,1,0,1,0,0
98db2b3ff0d34084a0ada4fc06211ee1,State,Engineering,Electrical Engineering,300,UTME,21,Male,Anambra,OffCampus,Low,191,57.6,SSCE,3.78,2.99,0,1,0,21,34.2,0.7,4,2,0.71,0,5,0,0,0,0
b4cb92c14f8943bca20677e9929646e1,State,Sciences,Physics,200,UTME,18,Male,Lagos,OffCampus,Middle,236,57.9,SSCE,2.96,2.98,0,1,2,26,40.0,0.55,2,4,0.65,0,2,0,1,0,0
916b7102b66a495ea1dc57265e508ba3,State,Arts,Philosophy,200,UTME,20,Male,Kwara,OffCampus,Low,297,80.7,SSCE,2.23,2.72,1,2,1,23,40.0,0.63,5,5,0.69,1,5,0,0,0,1
84391f49f5fe47b8b1da29b67e460178,State,Management Sciences,Accounting,400,DirectEntry,25,Male,Plateau,OffCampus,Low,242,45.8,ND,3.06,2.8,1,1,1,16,40.0,0.34,4,0,0.73,0,3,0,1,0,0
e3f6068d0323456bb5c3a67d516bbc69,Private,Sciences,Microbiology,100,UTME,19,Female,Benue,OffCampus,Middle,122,74.8,SSCE,2.51,2.85,1,2,4,26,40.0,0.34,3,3,0.78,0,2,0,0,0,0
500b5689ea20468e88f5c9a6335c710c,Federal,Social Sciences,Economics,400,DirectEntry,24,Female,Osun,OnCampus,Low,313,78.5,HND,3.05,3.24,0,0,0,18,36.9,0.66,3,8,0.7,0,1,0,0,0,1
b735b0687b7947a88f04759b052145f8,State,Arts,Linguistics,200,UTME,20,Female,Jigawa,OffCampus,Middle,155,69.7,SSCE,2.23,2.45,3,2,4,23,40.0,0.67,2,3,0.58,0,2,0,0,0,1
abb9c6648b7d46eeab70b5ab02c15561,Federal,Engineering,Chemical Engineering,400,UTME,19,Female,Imo,OffCampus,Low,213,58.7,SSCE,1.86,2.04,5,1,5,21,32.6,0.48,0,6,0.61,1,3,0,1,0,0
656d692e99324a0d9770d8cb681b2b3c,State,Arts,History,300,UTME,21,Male,FCT,OffCampus,Middle,180,76.3,SSCE,2.72,2.84,0,1,1,21,40.0,0.84,1,2,0.82,1,1,0,0,0,0
8a459a71824e40bc93b33b5e8e48c3d4,State,Social Sciences,Sociology,300,UTME,19,Male,Gombe,OffCampus,Middle,194,58.8,SSCE,1.79,2.25,0,4,0,20,40.0,0.35,2,8,0.69,1,3,0,1,0,1
f455f87b77bb42fea06c57256b09589c,Federal,Management Sciences,Banking and Finance,300,UTME,19,Female,Katsina,OffCampus,Middle,230,54.9,SSCE,3.32,3.57,0,0,0,25,34.1,0.58,5,6,0.67,0,0,0,0,0,0
0c185440b7a5413c81b81e1490fcf5fe,Federal,Management Sciences,Business Administration,500,UTME,25,Male,Anambra,OnCampus,Middle,148,58.1,SSCE,2.56,2.2,0,3,3,17,40.0,0.54,3,5,0.6,1,4,0,2,0,0
